week,date,winner,loser,point_diff,year
4,2008-09-19,UConn,Baylor,3,2008
4,2008-09-20,Akron,Army,19,2008
4,2008-09-20,Alabama,Arkansas,35,2008
4,2008-09-20,UAB,Alabama State,35,2008
4,2008-09-20,Arizona,UCLA,21,2008
4,2008-09-20,Arkansas St,Middle Tenn,17,2008
4,2008-09-20,Ball St,Indiana,22,2008
4,2008-09-20,Boise St,Oregon,5,2008
4,2008-09-20,Boston College,UCF,27,2008
4,2008-09-20,BYU,Wyoming,44,2008
4,2008-09-20,Cincinnati,Miami OH,25,2008
4,2008-09-20,Clemson,South Carolina State,54,2008
4,2008-09-20,Colorado St,Houston,3,2008
4,2008-09-20,Florida,Tennessee,24,2008
4,2008-09-20,Fresno St,Toledo,1,2008
4,2008-09-20,Georgia,Arizona St,17,2008
4,2008-09-20,Georgia Tech,Mississippi St,31,2008
4,2008-09-20,Kansas,Sam Houston,24,2008
4,2008-09-20,Louisiana,Kent St,17,2008
4,2008-09-20,LSU,Auburn,5,2008
4,2008-09-20,Louisiana Tech,Southeastern Louisiana,15,2008
4,2008-09-20,Marshall,Southern Miss,7,2008
4,2008-09-20,Maryland,E Michigan,27,2008
4,2008-09-20,Memphis,Nicholls State,21,2008
4,2008-09-20,Miami,Texas A&M,18,2008
4,2008-09-20,Michigan St,Notre Dame,16,2008
4,2008-09-20,Minnesota,Florida Atlantic,34,2008
4,2008-09-20,Missouri,Buffalo,21,2008
4,2008-09-20,Navy,Rutgers,2,2008
4,2008-09-20,UNLV,Iowa St,3,2008
4,2008-09-20,New Mexico St,UTEP,1,2008
4,2008-09-20,NC State,E Carolina,6,2008
4,2008-09-20,N Illinois,Indiana State,45,2008
4,2008-09-20,Northwestern,Ohio,8,2008
4,2008-09-20,Ohio St,Troy,18,2008
4,2008-09-20,Penn St,Temple,42,2008
4,2008-09-20,Pittsburgh,Iowa,1,2008
4,2008-09-20,Purdue,C Michigan,7,2008
4,2008-09-20,South Carolina,Wofford,10,2008
4,2008-09-20,S Florida,Florida Intl,8,2008
4,2008-09-20,Stanford,San Jose St,13,2008
4,2008-09-20,Syracuse,Northeastern,9,2008
4,2008-09-20,Texas,Rice,42,2008
4,2008-09-20,TCU,SMU,41,2008
4,2008-09-20,Texas Tech,UMass,42,2008
4,2008-09-20,Tulane,UL Monroe,14,2008
4,2008-09-20,Tulsa,New Mexico,42,2008
4,2008-09-20,Utah,Air Force,7,2008
4,2008-09-20,Utah St,Idaho,25,2008
4,2008-09-20,Vanderbilt,Mississippi,6,2008
4,2008-09-20,Virginia Tech,North Carolina,3,2008
4,2008-09-20,Wake Forest,Florida St,9,2008
4,2008-09-20,Washington St,Portland State,39,2008
4,2008-09-20,W Kentucky,Murray State,41,2008
4,2008-09-20,W Michigan,Tennessee Tech,34,2008
5,2008-09-25,Oregon St,USC,6,2008
5,2008-09-25,Tulane,SMU,7,2008
5,2008-09-26,UConn,Louisville,5,2008
5,2008-09-27,Alabama,Georgia,11,2008
5,2008-09-27,Auburn,Tennessee,2,2008
5,2008-09-27,Ball St,Kent St,21,2008
5,2008-09-27,Boston College,Rhode Island,42,2008
5,2008-09-27,Bowling Green,Wyoming,29,2008
5,2008-09-27,California,Colorado St,35,2008
5,2008-09-27,C Michigan,Buffalo,2,2008
5,2008-09-27,Cincinnati,Akron,2,2008
5,2008-09-27,Duke,Virginia,28,2008
5,2008-09-27,Florida Intl,Toledo,19,2008
5,2008-09-27,Florida St,Colorado,18,2008
5,2008-09-27,Fresno St,UCLA,5,2008
5,2008-09-27,Houston,E Carolina,17,2008
5,2008-09-27,Kansas St,Louisiana,8,2008
5,2008-09-27,Kentucky,W Kentucky,38,2008
5,2008-09-27,LSU,Mississippi St,10,2008
5,2008-09-27,Maryland,Clemson,3,2008
5,2008-09-27,Memphis,Arkansas St,12,2008
5,2008-09-27,Michigan,Wisconsin,2,2008
5,2008-09-27,Michigan St,Indiana,13,2008
5,2008-09-27,Mississippi,Florida,1,2008
5,2008-09-27,Navy,Wake Forest,7,2008
5,2008-09-27,Nevada,UNLV,22,2008
5,2008-09-27,New Mexico,New Mexico St,11,2008
5,2008-09-27,North Carolina,Miami,4,2008
5,2008-09-27,N Illinois,E Michigan,37,2008
5,2008-09-27,Northwestern,Iowa,5,2008
5,2008-09-27,Notre Dame,Purdue,17,2008
5,2008-09-27,Ohio,Virginia Military Institute,20,2008
5,2008-09-27,Ohio St,Minnesota,13,2008
5,2008-09-27,Oklahoma,TCU,25,2008
5,2008-09-27,Oklahoma St,Troy,31,2008
5,2008-09-27,Oregon,Washington St,49,2008
5,2008-09-27,Penn St,Illinois,14,2008
5,2008-09-27,Pittsburgh,Syracuse,10,2008
5,2008-09-27,Rice,N Texas,57,2008
5,2008-09-27,Rutgers,Morgan State,38,2008
5,2008-09-27,San Diego St,Idaho,28,2008
5,2008-09-27,San Jose St,Hawai'i,3,2008
5,2008-09-27,South Carolina,UAB,13,2008
5,2008-09-27,S Florida,NC State,31,2008
5,2008-09-27,Stanford,Washington,7,2008
5,2008-09-27,Texas,Arkansas,42,2008
5,2008-09-27,Texas A&M,Army,4,2008
5,2008-09-27,UTEP,UCF,45,2008
5,2008-09-27,Tulsa,Central Arkansas,28,2008
5,2008-09-27,Utah,Weber State,16,2008
5,2008-09-27,Virginia Tech,Nebraska,5,2008
5,2008-09-27,West Virginia,Marshall,24,2008
5,2008-09-27,W Michigan,Temple,4,2008
6,2008-09-30,Middle Tenn,Florida Atlantic,1,2008
6,2008-10-01,Boise St,Louisiana Tech,35,2008
6,2008-10-02,Memphis,UAB,3,2008
6,2008-10-02,Pittsburgh,S Florida,5,2008
6,2008-10-02,Utah,Oregon St,3,2008
6,2008-10-03,BYU,Utah St,20,2008
6,2008-10-03,Cincinnati,Marshall,23,2008
6,2008-10-04,Akron,Kent St,3,2008
6,2008-10-04,Alabama,Kentucky,3,2008
6,2008-10-04,Arizona,Washington,34,2008
6,2008-10-04,Army,Tulane,31,2008
6,2008-10-04,Ball St,Toledo,31,2008
6,2008-10-04,Boston College,NC State,7,2008
6,2008-10-04,California,Arizona St,10,2008
6,2008-10-04,UCF,SMU,14,2008
6,2008-10-04,Colorado St,UNLV,13,2008
6,2008-10-04,E Michigan,Bowling Green,3,2008
6,2008-10-04,Florida,Arkansas,31,2008
6,2008-10-04,Florida Intl,N Texas,32,2008
6,2008-10-04,Florida St,Miami,2,2008
6,2008-10-04,Georgia Tech,Duke,27,2008
6,2008-10-04,Hawai'i,Fresno St,3,2008
6,2008-10-04,Illinois,Michigan,25,2008
6,2008-10-04,Kansas,Iowa St,2,2008
6,2008-10-04,Louisiana,UL Monroe,9,2008
6,2008-10-04,Michigan St,Iowa,3,2008
6,2008-10-04,Minnesota,Indiana,9,2008
6,2008-10-04,Missouri,Nebraska,35,2008
6,2008-10-04,Navy,Air Force,6,2008
6,2008-10-04,Nevada,Idaho,35,2008
6,2008-10-04,New Mexico,Wyoming,24,2008
6,2008-10-04,New Mexico St,Alcorn State,35,2008
6,2008-10-04,North Carolina,UConn,26,2008
6,2008-10-04,Notre Dame,Stanford,7,2008
6,2008-10-04,Ohio St,Wisconsin,3,2008
6,2008-10-04,Oklahoma,Baylor,32,2008
6,2008-10-04,Oklahoma St,Texas A&M,28,2008
6,2008-10-04,Penn St,Purdue,14,2008
6,2008-10-04,South Carolina,Mississippi,7,2008
6,2008-10-04,USC,Oregon,34,2008
6,2008-10-04,Temple,Miami OH,18,2008
6,2008-10-04,Tennessee,N Illinois,4,2008
6,2008-10-04,Texas,Colorado,24,2008
6,2008-10-04,TCU,San Diego St,34,2008
6,2008-10-04,Texas Tech,Kansas St,30,2008
6,2008-10-04,UTEP,Southern Miss,3,2008
6,2008-10-04,Tulsa,Rice,35,2008
6,2008-10-04,UCLA,Washington St,25,2008
6,2008-10-04,Vanderbilt,Auburn,1,2008
6,2008-10-04,Virginia,Maryland,31,2008
6,2008-10-04,Virginia Tech,W Kentucky,14,2008
6,2008-10-04,West Virginia,Rutgers,7,2008
6,2008-10-04,W Michigan,Ohio,21,2008
7,2008-10-07,Troy,Florida Atlantic,13,2008
7,2008-10-09,Houston,UAB,25,2008
7,2008-10-09,Wake Forest,Clemson,5,2008
7,2008-10-10,Louisville,Memphis,7,2008
7,2008-10-11,Air Force,San Diego St,25,2008
7,2008-10-11,Arkansas,Auburn,3,2008
7,2008-10-11,Arkansas St,UL Monroe,8,2008
7,2008-10-11,Army,E Michigan,4,2008
7,2008-10-11,Ball St,W Kentucky,17,2008
7,2008-10-11,Baylor,Iowa St,28,2008
7,2008-10-11,Boise St,Southern Miss,17,2008
7,2008-10-11,Bowling Green,Akron,4,2008
7,2008-10-11,BYU,New Mexico,18,2008
7,2008-10-11,C Michigan,Temple,10,2008
7,2008-10-11,Cincinnati,Rutgers,3,2008
7,2008-10-11,Florida,LSU,30,2008
7,2008-10-11,Florida Intl,Middle Tenn,10,2008
7,2008-10-11,Fresno St,Idaho,13,2008
7,2008-10-11,Georgia,Tennessee,12,2008
7,2008-10-11,Georgia Tech,Gardner-Webb,3,2008
7,2008-10-11,Hawai'i,Louisiana Tech,10,2008
7,2008-10-11,Iowa,Indiana,36,2008
7,2008-10-11,Kansas,Colorado,16,2008
7,2008-10-11,Kansas St,Texas A&M,14,2008
7,2008-10-11,Louisiana,N Texas,29,2008
7,2008-10-11,Miami,UCF,6,2008
7,2008-10-11,Michigan St,Northwestern,17,2008
7,2008-10-11,Minnesota,Illinois,7,2008
7,2008-10-11,Mississippi St,Vanderbilt,3,2008
7,2008-10-11,New Mexico St,Nevada,3,2008
7,2008-10-11,North Carolina,Notre Dame,5,2008
7,2008-10-11,N Illinois,Miami OH,4,2008
7,2008-10-11,Ohio,Kent St,7,2008
7,2008-10-11,Ohio St,Purdue,13,2008
7,2008-10-11,Oklahoma St,Missouri,5,2008
7,2008-10-11,Oregon,UCLA,7,2008
7,2008-10-11,Oregon St,Washington St,53,2008
7,2008-10-11,Penn St,Wisconsin,41,2008
7,2008-10-11,San Jose St,Utah St,23,2008
7,2008-10-11,South Carolina,Kentucky,7,2008
7,2008-10-11,USC,Arizona St,28,2008
7,2008-10-11,Stanford,Arizona,1,2008
7,2008-10-11,Texas,Oklahoma,10,2008
7,2008-10-11,TCU,Colorado St,6,2008
7,2008-10-11,Texas Tech,Nebraska,6,2008
7,2008-10-11,UTEP,Tulane,3,2008
7,2008-10-11,Toledo,Michigan,3,2008
7,2008-10-11,Tulsa,SMU,6,2008
7,2008-10-11,Utah,Wyoming,33,2008
7,2008-10-11,Virginia,E Carolina,15,2008
7,2008-10-11,West Virginia,Syracuse,11,2008
7,2008-10-11,W Michigan,Buffalo,6,2008
8,2008-10-16,Florida St,NC State,9,2008
8,2008-10-16,TCU,BYU,25,2008
8,2008-10-17,Boise St,Hawai'i,20,2008
8,2008-10-18,Air Force,UNLV,1,2008
8,2008-10-18,Akron,E Michigan,7,2008
8,2008-10-18,Alabama,Mississippi,4,2008
8,2008-10-18,UAB,Marshall,2,2008
8,2008-10-18,Arizona,California,15,2008
8,2008-10-18,Boston College,Virginia Tech,5,2008
8,2008-10-18,Buffalo,Army,3,2008
8,2008-10-18,C Michigan,W Michigan,10,2008
8,2008-10-18,Colorado,Kansas St,1,2008
8,2008-10-18,E Carolina,Memphis,20,2008
8,2008-10-18,Florida Atlantic,W Kentucky,4,2008
8,2008-10-18,Georgia,Vanderbilt,10,2008
8,2008-10-18,Georgia Tech,Clemson,4,2008
8,2008-10-18,Houston,SMU,6,2008
8,2008-10-18,Illinois,Indiana,42,2008
8,2008-10-18,Iowa,Wisconsin,22,2008
8,2008-10-18,Kentucky,Arkansas,1,2008
8,2008-10-18,Louisiana,Arkansas St,5,2008
8,2008-10-18,LSU,South Carolina,7,2008
8,2008-10-18,Louisiana Tech,Idaho,32,2008
8,2008-10-18,UL Monroe,N Texas,12,2008
8,2008-10-18,Louisville,Middle Tenn,19,2008
8,2008-10-18,Maryland,Wake Forest,26,2008
8,2008-10-18,Miami,Duke,18,2008
8,2008-10-18,Miami OH,Bowling Green,7,2008
8,2008-10-18,Nebraska,Iowa St,28,2008
8,2008-10-18,Nevada,Utah St,27,2008
8,2008-10-18,New Mexico,San Diego St,63,2008
8,2008-10-18,N Illinois,Toledo,31,2008
8,2008-10-18,Northwestern,Purdue,22,2008
8,2008-10-18,Ohio St,Michigan St,38,2008
8,2008-10-18,Oklahoma,Kansas,14,2008
8,2008-10-18,Oklahoma St,Baylor,28,2008
8,2008-10-18,Oregon St,Washington,21,2008
8,2008-10-18,Penn St,Michigan,29,2008
8,2008-10-18,Pittsburgh,Navy,21,2008
8,2008-10-18,Rice,Southern Miss,5,2008
8,2008-10-18,Rutgers,UConn,2,2008
8,2008-10-18,San Jose St,New Mexico St,17,2008
8,2008-10-18,S Florida,Syracuse,32,2008
8,2008-10-18,USC,Washington St,69,2008
8,2008-10-18,Tennessee,Mississippi St,31,2008
8,2008-10-18,Texas,Missouri,25,2008
8,2008-10-18,Texas Tech,Texas A&M,18,2008
8,2008-10-18,Troy,Florida Intl,10,2008
8,2008-10-18,Tulsa,UTEP,42,2008
8,2008-10-18,UCLA,Stanford,3,2008
8,2008-10-18,Utah,Colorado St,33,2008
8,2008-10-18,Virginia,North Carolina,3,2008
9,2008-10-21,Temple,Ohio,4,2008
9,2008-10-23,Air Force,New Mexico,13,2008
9,2008-10-23,West Virginia,Auburn,17,2008
9,2008-10-24,Boise St,San Jose St,17,2008
9,2008-10-25,Alabama,Tennessee,20,2008
9,2008-10-25,Army,Louisiana Tech,7,2008
9,2008-10-25,Ball St,E Michigan,22,2008
9,2008-10-25,BYU,UNLV,7,2008
9,2008-10-25,California,UCLA,21,2008
9,2008-10-25,C Michigan,Toledo,1,2008
9,2008-10-25,Colorado St,San Diego St,4,2008
9,2008-10-25,UConn,Cincinnati,24,2008
9,2008-10-25,Duke,Vanderbilt,3,2008
9,2008-10-25,Florida,Kentucky,58,2008
9,2008-10-25,Florida Atlantic,UL Monroe,1,2008
9,2008-10-25,Florida St,Virginia Tech,10,2008
9,2008-10-25,Fresno St,Utah St,2,2008
9,2008-10-25,Georgia,LSU,14,2008
9,2008-10-25,Hawai'i,Nevada,7,2008
9,2008-10-25,Idaho,New Mexico St,6,2008
9,2008-10-25,Indiana,Northwestern,2,2008
9,2008-10-25,Kent St,Miami OH,33,2008
9,2008-10-25,Louisville,S Florida,4,2008
9,2008-10-25,Maryland,NC State,3,2008
9,2008-10-25,Memphis,Southern Miss,6,2008
9,2008-10-25,Miami,Wake Forest,6,2008
9,2008-10-25,Michigan St,Michigan,14,2008
9,2008-10-25,Minnesota,Purdue,11,2008
9,2008-10-25,Mississippi,Arkansas,2,2008
9,2008-10-25,Mississippi St,Middle Tenn,9,2008
9,2008-10-25,Missouri,Colorado,58,2008
9,2008-10-25,Navy,SMU,27,2008
9,2008-10-25,Nebraska,Baylor,12,2008
9,2008-10-25,North Carolina,Boston College,21,2008
9,2008-10-25,N Illinois,Bowling Green,3,2008
9,2008-10-25,Notre Dame,Washington,26,2008
9,2008-10-25,Oklahoma,Kansas St,23,2008
9,2008-10-25,Oregon,Arizona St,34,2008
9,2008-10-25,Penn St,Ohio St,7,2008
9,2008-10-25,Rice,Tulane,25,2008
9,2008-10-25,Rutgers,Pittsburgh,20,2008
9,2008-10-25,USC,Arizona,7,2008
9,2008-10-25,Texas,Oklahoma St,4,2008
9,2008-10-25,Texas A&M,Iowa St,14,2008
9,2008-10-25,TCU,Wyoming,47,2008
9,2008-10-25,Texas Tech,Kansas,42,2008
9,2008-10-25,Troy,N Texas,28,2008
9,2008-10-25,Virginia,Georgia Tech,7,2008
9,2008-10-25,Wisconsin,Illinois,10,2008
9,2008-10-26,Tulsa,UCF,30,2008
10,2008-10-28,Buffalo,Ohio,13,2008
10,2008-10-28,Marshall,Houston,14,2008
10,2008-10-30,Cincinnati,S Florida,14,2008
10,2008-11-01,Air Force,Army,9,2008
10,2008-11-01,Alabama,Arkansas St,35,2008
10,2008-11-01,Arkansas,Tulsa,7,2008
10,2008-11-01,Boise St,New Mexico St,49,2008
10,2008-11-01,Bowling Green,Kent St,15,2008
10,2008-11-01,BYU,Colorado St,3,2008
10,2008-11-01,California,Oregon,10,2008
10,2008-11-01,C Michigan,Indiana,3,2008
10,2008-11-01,Clemson,Boston College,6,2008
10,2008-11-01,Florida,Georgia,39,2008
10,2008-11-01,Georgia Tech,Florida St,3,2008
10,2008-11-01,Illinois,Iowa,3,2008
10,2008-11-01,Kansas,Kansas St,31,2008
10,2008-11-01,Kentucky,Mississippi St,1,2008
10,2008-11-01,Louisiana,Florida Intl,29,2008
10,2008-11-01,LSU,Tulane,25,2008
10,2008-11-01,Louisiana Tech,Fresno St,3,2008
10,2008-11-01,UL Monroe,Troy,1,2008
10,2008-11-01,Miami,Virginia,7,2008
10,2008-11-01,Michigan St,Wisconsin,1,2008
10,2008-11-01,Mississippi,Auburn,10,2008
10,2008-11-01,Missouri,Baylor,3,2008
10,2008-11-01,Navy,Temple,6,2008
10,2008-11-01,N Texas,W Kentucky,11,2008
10,2008-11-01,Northwestern,Minnesota,7,2008
10,2008-11-01,Oklahoma,Nebraska,34,2008
10,2008-11-01,Oklahoma St,Iowa St,42,2008
10,2008-11-01,Oregon St,Arizona St,2,2008
10,2008-11-01,Pittsburgh,Notre Dame,3,2008
10,2008-11-01,Purdue,Michigan,6,2008
10,2008-11-01,Rice,UTEP,5,2008
10,2008-11-01,San Jose St,Idaho,6,2008
10,2008-11-01,South Carolina,Tennessee,21,2008
10,2008-11-01,USC,Washington,56,2008
10,2008-11-01,Southern Miss,UAB,56,2008
10,2008-11-01,Stanford,Washington St,58,2008
10,2008-11-01,Syracuse,Louisville,7,2008
10,2008-11-01,Texas A&M,Colorado,7,2008
10,2008-11-01,TCU,UNLV,30,2008
10,2008-11-01,Texas Tech,Texas,6,2008
10,2008-11-01,Utah,New Mexico,3,2008
10,2008-11-01,Utah St,Hawai'i,16,2008
10,2008-11-01,Wake Forest,Duke,3,2008
10,2008-11-01,West Virginia,UConn,22,2008
10,2008-11-01,W Michigan,E Michigan,21,2008
10,2008-11-01,Wyoming,San Diego St,25,2008
10,2008-11-02,E Carolina,UCF,3,2008
11,2008-11-04,Buffalo,Miami OH,20,2008
11,2008-11-05,Akron,Toledo,17,2008
11,2008-11-05,Ball St,N Illinois,31,2008
11,2008-11-06,Utah,TCU,3,2008
11,2008-11-06,Virginia Tech,Maryland,10,2008
11,2008-11-07,Nevada,Fresno St,13,2008
11,2008-11-08,Air Force,Colorado St,21,2008
11,2008-11-08,Alabama,LSU,6,2008
11,2008-11-08,Arizona,Washington St,31,2008
11,2008-11-08,Arizona St,Washington,20,2008
11,2008-11-08,Auburn,Tennessee-Martin,17,2008
11,2008-11-08,Boise St,Utah St,35,2008
11,2008-11-08,Boston College,Notre Dame,17,2008
11,2008-11-08,Bowling Green,Ohio,25,2008
11,2008-11-08,BYU,San Diego St,29,2008
11,2008-11-08,Cincinnati,West Virginia,3,2008
11,2008-11-08,Colorado,Iowa St,4,2008
11,2008-11-08,E Carolina,Marshall,3,2008
11,2008-11-08,Florida,Vanderbilt,28,2008
11,2008-11-08,Florida Atlantic,N Texas,33,2008
11,2008-11-08,Florida Intl,Arkansas St,1,2008
11,2008-11-08,Florida St,Clemson,14,2008
11,2008-11-08,Georgia,Kentucky,4,2008
11,2008-11-08,Hawai'i,New Mexico St,12,2008
11,2008-11-08,Houston,Tulane,28,2008
11,2008-11-08,Iowa,Penn St,1,2008
11,2008-11-08,Louisiana Tech,San Jose St,21,2008
11,2008-11-08,Memphis,SMU,5,2008
11,2008-11-08,Michigan,Minnesota,23,2008
11,2008-11-08,Michigan St,Purdue,14,2008
11,2008-11-08,Middle Tenn,UL Monroe,3,2008
11,2008-11-08,Missouri,Kansas St,17,2008
11,2008-11-08,Nebraska,Kansas,10,2008
11,2008-11-08,UNLV,New Mexico,7,2008
11,2008-11-08,North Carolina,Georgia Tech,21,2008
11,2008-11-08,NC State,Duke,10,2008
11,2008-11-08,Ohio St,Northwestern,35,2008
11,2008-11-08,Oklahoma,Texas A&M,38,2008
11,2008-11-08,Oregon,Stanford,7,2008
11,2008-11-08,Oregon St,UCLA,28,2008
11,2008-11-08,Pittsburgh,Louisville,34,2008
11,2008-11-08,Rice,Army,7,2008
11,2008-11-08,Rutgers,Syracuse,18,2008
11,2008-11-08,South Carolina,Arkansas,13,2008
11,2008-11-08,USC,California,14,2008
11,2008-11-08,Southern Miss,UCF,11,2008
11,2008-11-08,Texas,Baylor,24,2008
11,2008-11-08,Texas Tech,Oklahoma St,36,2008
11,2008-11-08,UTEP,Louisiana,13,2008
11,2008-11-08,Troy,W Kentucky,10,2008
11,2008-11-08,Wake Forest,Virginia,11,2008
11,2008-11-08,W Michigan,Illinois,6,2008
11,2008-11-08,Wisconsin,Indiana,35,2008
11,2008-11-08,Wyoming,Tennessee,6,2008
12,2008-11-11,Ball St,Miami OH,15,2008
12,2008-11-12,C Michigan,N Illinois,3,2008
12,2008-11-12,Kent St,Temple,3,2008
12,2008-11-13,Buffalo,Akron,3,2008
12,2008-11-13,Miami,Virginia Tech,2,2008
12,2008-11-13,UNLV,Wyoming,8,2008
12,2008-11-14,Cincinnati,Louisville,8,2008
12,2008-11-15,Alabama,Mississippi St,25,2008
12,2008-11-15,UAB,Tulane,17,2008
12,2008-11-15,Arizona St,Washington St,31,2008
12,2008-11-15,Baylor,Texas A&M,20,2008
12,2008-11-15,Boise St,Idaho,35,2008
12,2008-11-15,Boston College,Florida St,10,2008
12,2008-11-15,BYU,Air Force,14,2008
12,2008-11-15,UCF,Marshall,16,2008
12,2008-11-15,Clemson,Duke,24,2008
12,2008-11-15,Colorado St,New Mexico,14,2008
12,2008-11-15,UConn,Syracuse,25,2008
12,2008-11-15,Florida,South Carolina,50,2008
12,2008-11-15,Florida Atlantic,Louisiana,11,2008
12,2008-11-15,Fresno St,New Mexico St,7,2008
12,2008-11-15,Georgia,Auburn,4,2008
12,2008-11-15,Houston,Tulsa,40,2008
12,2008-11-15,Iowa,Purdue,5,2008
12,2008-11-15,LSU,Troy,9,2008
12,2008-11-15,Louisiana Tech,Utah St,7,2008
12,2008-11-15,Maryland,North Carolina,2,2008
12,2008-11-15,Middle Tenn,W Kentucky,11,2008
12,2008-11-15,Mississippi,UL Monroe,59,2008
12,2008-11-15,Missouri,Iowa St,32,2008
12,2008-11-15,Nebraska,Kansas St,28,2008
12,2008-11-15,Nevada,San Jose St,24,2008
12,2008-11-15,NC State,Wake Forest,4,2008
12,2008-11-15,Northwestern,Michigan,7,2008
12,2008-11-15,Notre Dame,Navy,6,2008
12,2008-11-15,Ohio St,Illinois,10,2008
12,2008-11-15,Oklahoma St,Colorado,13,2008
12,2008-11-15,Oregon,Arizona,10,2008
12,2008-11-15,Oregon St,California,13,2008
12,2008-11-15,Penn St,Indiana,27,2008
12,2008-11-15,Rutgers,S Florida,33,2008
12,2008-11-15,USC,Stanford,22,2008
12,2008-11-15,Southern Miss,E Carolina,18,2008
12,2008-11-15,Texas,Kansas,28,2008
12,2008-11-15,UTEP,SMU,26,2008
12,2008-11-15,UCLA,Washington,20,2008
12,2008-11-15,Utah,San Diego St,49,2008
12,2008-11-15,Vanderbilt,Kentucky,7,2008
12,2008-11-15,W Michigan,Toledo,10,2008
12,2008-11-15,Wisconsin,Minnesota,3,2008
13,2008-11-18,N Illinois,Kent St,28,2008
13,2008-11-19,Ball St,C Michigan,7,2008
13,2008-11-20,Georgia Tech,Miami,18,2008
13,2008-11-21,Buffalo,Bowling Green,6,2008
13,2008-11-21,Fresno St,San Jose St,14,2008
13,2008-11-21,Toledo,Miami OH,28,2008
13,2008-11-22,Arkansas St,Florida Atlantic,14,2008
13,2008-11-22,Boise St,Nevada,7,2008
13,2008-11-22,Boston College,Wake Forest,3,2008
13,2008-11-22,California,Stanford,21,2008
13,2008-11-22,UCF,Memphis,7,2008
13,2008-11-22,Cincinnati,Pittsburgh,7,2008
13,2008-11-22,Clemson,Virginia,10,2008
13,2008-11-22,Colorado St,Wyoming,11,2008
13,2008-11-22,E Carolina,UAB,4,2008
13,2008-11-22,Florida,Citadel,51,2008
13,2008-11-22,Florida St,Maryland,34,2008
13,2008-11-22,Hawai'i,Idaho,32,2008
13,2008-11-22,Houston,UTEP,5,2008
13,2008-11-22,Iowa,Minnesota,55,2008
13,2008-11-22,Kansas St,Iowa St,8,2008
13,2008-11-22,Louisiana Tech,New Mexico St,4,2008
13,2008-11-22,UL Monroe,Florida Intl,4,2008
13,2008-11-22,Middle Tenn,N Texas,39,2008
13,2008-11-22,Mississippi,LSU,18,2008
13,2008-11-22,Mississippi St,Arkansas,3,2008
13,2008-11-22,NC State,North Carolina,31,2008
13,2008-11-22,Northwestern,Illinois,17,2008
13,2008-11-22,Ohio,Akron,7,2008
13,2008-11-22,Ohio St,Michigan,35,2008
13,2008-11-22,Oklahoma,Texas Tech,44,2008
13,2008-11-22,Oregon St,Arizona,2,2008
13,2008-11-22,Penn St,Michigan St,31,2008
13,2008-11-22,Purdue,Indiana,52,2008
13,2008-11-22,Rice,Marshall,25,2008
13,2008-11-22,Rutgers,Army,27,2008
13,2008-11-22,San Diego St,UNLV,21,2008
13,2008-11-22,Syracuse,Notre Dame,1,2008
13,2008-11-22,Temple,E Michigan,3,2008
13,2008-11-22,Tennessee,Vanderbilt,10,2008
13,2008-11-22,TCU,Air Force,34,2008
13,2008-11-22,Troy,Louisiana,45,2008
13,2008-11-22,Tulsa,Tulane,49,2008
13,2008-11-22,Utah,BYU,24,2008
13,2008-11-22,Virginia Tech,Duke,11,2008
13,2008-11-22,Washington St,Washington,3,2008
13,2008-11-22,West Virginia,Louisville,14,2008
13,2008-11-22,Wisconsin,Cal Poly,1,2008
13,2008-11-23,S Florida,UConn,4,2008
14,2008-11-25,Ball St,W Michigan,23,2008
14,2008-11-25,Navy,N Illinois,16,2008
14,2008-11-27,Texas,Texas A&M,40,2008
14,2008-11-28,Arizona St,UCLA,25,2008
14,2008-11-28,Arkansas,LSU,1,2008
14,2008-11-28,Boise St,Fresno St,51,2008
14,2008-11-28,Bowling Green,Toledo,28,2008
14,2008-11-28,E Carolina,UTEP,32,2008
14,2008-11-28,E Michigan,C Michigan,4,2008
14,2008-11-28,Kent St,Buffalo,3,2008
14,2008-11-28,Mississippi,Mississippi St,45,2008
14,2008-11-28,Nebraska,Colorado,9,2008
14,2008-11-28,Ohio,Miami OH,15,2008
14,2008-11-28,Pittsburgh,West Virginia,4,2008
14,2008-11-28,Temple,Akron,21,2008
14,2008-11-29,Alabama,Auburn,36,2008
14,2008-11-29,UAB,UCF,15,2008
14,2008-11-29,Arkansas St,N Texas,5,2008
14,2008-11-29,Boston College,Maryland,7,2008
14,2008-11-29,Cincinnati,Syracuse,20,2008
14,2008-11-29,Clemson,South Carolina,17,2008
14,2008-11-29,Florida,Florida St,30,2008
14,2008-11-29,Florida Atlantic,Florida Intl,7,2008
14,2008-11-29,Georgia Tech,Georgia,3,2008
14,2008-11-29,Hawai'i,Washington St,14,2008
14,2008-11-29,Kansas,Missouri,3,2008
14,2008-11-29,Memphis,Tulane,39,2008
14,2008-11-29,Nevada,Louisiana Tech,4,2008
14,2008-11-29,North Carolina,Duke,8,2008
14,2008-11-29,NC State,Miami,10,2008
14,2008-11-29,Oklahoma,Oklahoma St,20,2008
14,2008-11-29,Oregon,Oregon St,27,2008
14,2008-11-29,Rice,Houston,14,2008
14,2008-11-29,USC,Notre Dame,35,2008
14,2008-11-29,Southern Miss,SMU,16,2008
14,2008-11-29,Tennessee,Kentucky,18,2008
14,2008-11-29,Texas Tech,Baylor,7,2008
14,2008-11-29,Tulsa,Marshall,3,2008
