week,date,winner,loser,point_diff,year
6,2023-09-30,Virginia Tech,Pittsburgh,17,2023
6,2023-09-30,Washington,Arizona,7,2023
6,2023-09-30,West Virginia,TCU,3,2023
6,2023-09-30,W Michigan,Ball St,18,2023
6,2023-09-30,Wyoming,New Mexico,9,2023
7,2023-10-04,Jacksonville St,Middle Tenn,15,2023
7,2023-10-04,New Mexico St,Florida Intl,17,2023
7,2023-10-05,Liberty,Sam Houston,5,2023
7,2023-10-05,W Kentucky,Louisiana Tech,7,2023
7,2023-10-06,Nebraska,Illinois,13,2023
7,2023-10-06,Oklahoma St,Kansas St,8,2023
7,2023-10-07,Alabama,Texas A&M,6,2023
7,2023-10-07,UAB,S Florida,21,2023
7,2023-10-07,Boise St,San Jose St,8,2023
7,2023-10-07,Boston College,Army,3,2023
7,2023-10-07,Buffalo,C Michigan,24,2023
7,2023-10-07,Clemson,Wake Forest,5,2023
7,2023-10-07,Colorado,Arizona St,3,2023
7,2023-10-07,UConn,Rice,7,2023
7,2023-10-07,E Michigan,Ball St,14,2023
7,2023-10-07,Florida,Vanderbilt,24,2023
7,2023-10-07,Florida Atlantic,Tulsa,3,2023
7,2023-10-07,Florida St,Virginia Tech,22,2023
7,2023-10-07,Georgia,Kentucky,38,2023
7,2023-10-07,Georgia Tech,Miami,3,2023
7,2023-10-07,Iowa,Purdue,6,2023
7,2023-10-07,Iowa St,TCU,13,2023
7,2023-10-07,Kansas,UCF,29,2023
7,2023-10-07,Louisiana,Texas St,4,2023
7,2023-10-07,LSU,Missouri,10,2023
7,2023-10-07,Louisville,Notre Dame,13,2023
7,2023-10-07,Miami OH,Bowling Green,27,2023
7,2023-10-07,Michigan,Minnesota,42,2023
7,2023-10-07,Mississippi,Arkansas,7,2023
7,2023-10-07,Mississippi St,W Michigan,13,2023
7,2023-10-07,Navy,N Texas,3,2023
7,2023-10-07,North Carolina,Syracuse,33,2023
7,2023-10-07,NC State,Marshall,7,2023
7,2023-10-07,N Illinois,Akron,41,2023
7,2023-10-07,Northwestern,Howard,3,2023
7,2023-10-07,Ohio,Kent St,25,2023
7,2023-10-07,Ohio St,Maryland,20,2023
7,2023-10-07,Oklahoma,Texas,4,2023
7,2023-10-07,Old Dominion,Southern Miss,4,2023
7,2023-10-07,Oregon St,California,12,2023
7,2023-10-07,S Alabama,UL Monroe,48,2023
7,2023-10-07,USC,Arizona,2,2023
7,2023-10-07,Texas Tech,Baylor,25,2023
7,2023-10-07,UTSA,Temple,15,2023
7,2023-10-07,Toledo,UMass,17,2023
7,2023-10-07,Troy,Arkansas St,34,2023
7,2023-10-07,UCLA,Washington St,8,2023
7,2023-10-07,Utah St,Colorado St,20,2023
7,2023-10-07,Virginia,William & Mary,14,2023
7,2023-10-07,Wisconsin,Rutgers,11,2023
7,2023-10-07,Wyoming,Fresno St,5,2023
8,2023-10-10,Coastal Car,App State,3,2023
8,2023-10-10,Liberty,Jacksonville St,18,2023
8,2023-10-10,Middle Tenn,Louisiana Tech,8,2023
8,2023-10-11,New Mexico St,Sam Houston,14,2023
8,2023-10-11,UTEP,Florida Intl,13,2023
8,2023-10-12,Houston,West Virginia,2,2023
8,2023-10-12,SMU,E Carolina,21,2023
8,2023-10-13,Fresno St,Utah St,5,2023
8,2023-10-13,Stanford,Colorado,3,2023
8,2023-10-13,Tulane,Memphis,10,2023
8,2023-10-14,Air Force,Wyoming,7,2023
8,2023-10-14,Alabama,Arkansas,3,2023
8,2023-10-14,Arizona,Washington St,38,2023
8,2023-10-14,Bowling Green,Buffalo,10,2023
8,2023-10-14,C Michigan,Akron,7,2023
8,2023-10-14,Colorado St,Boise St,1,2023
8,2023-10-14,Duke,NC State,21,2023
8,2023-10-14,E Michigan,Kent St,14,2023
8,2023-10-14,Florida,South Carolina,2,2023
8,2023-10-14,Florida Atlantic,S Florida,42,2023
8,2023-10-14,Florida St,Syracuse,38,2023
8,2023-10-14,Georgia,Vanderbilt,17,2023
8,2023-10-14,Georgia St,Marshall,17,2023
8,2023-10-14,Illinois,Maryland,3,2023
8,2023-10-14,Iowa,Wisconsin,9,2023
8,2023-10-14,Iowa St,Cincinnati,20,2023
8,2023-10-14,J Madison,Georgia So,28,2023
8,2023-10-14,Kansas St,Texas Tech,17,2023
8,2023-10-14,LSU,Auburn,30,2023
8,2023-10-14,Miami OH,W Michigan,13,2023
8,2023-10-14,Michigan,Indiana,45,2023
8,2023-10-14,Missouri,Kentucky,17,2023
8,2023-10-14,Navy,Charlotte,14,2023
8,2023-10-14,UNLV,Nevada,18,2023
8,2023-10-14,North Carolina,Miami,10,2023
8,2023-10-14,N Texas,Temple,31,2023
8,2023-10-14,N Illinois,Ohio,10,2023
8,2023-10-14,Notre Dame,USC,28,2023
8,2023-10-14,Ohio St,Purdue,34,2023
8,2023-10-14,Oklahoma St,Kansas,7,2023
8,2023-10-14,Oregon St,UCLA,12,2023
8,2023-10-14,Penn St,UMass,63,2023
8,2023-10-14,Pittsburgh,Louisville,17,2023
8,2023-10-14,Rutgers,Michigan St,3,2023
8,2023-10-14,San Diego St,Hawai'i,7,2023
8,2023-10-14,San Jose St,New Mexico,28,2023
8,2023-10-14,Tennessee,Texas A&M,7,2023
8,2023-10-14,TCU,BYU,33,2023
8,2023-10-14,Texas St,UL Monroe,1,2023
8,2023-10-14,UTSA,UAB,21,2023
8,2023-10-14,Toledo,Ball St,7,2023
8,2023-10-14,Troy,Army,19,2023
8,2023-10-14,Utah,California,20,2023
8,2023-10-14,Virginia Tech,Wake Forest,17,2023
8,2023-10-14,Washington,Oregon,3,2023
9,2023-10-17,Jacksonville St,W Kentucky,3,2023
9,2023-10-17,Liberty,Middle Tenn,7,2023
9,2023-10-17,S Alabama,Southern Miss,52,2023
9,2023-10-18,Florida Intl,Sam Houston,6,2023
9,2023-10-18,New Mexico St,UTEP,21,2023
9,2023-10-19,J Madison,Marshall,11,2023
9,2023-10-19,Rice,Tulsa,32,2023
9,2023-10-20,SMU,Temple,55,2023
9,2023-10-21,Air Force,Navy,11,2023
9,2023-10-21,Alabama,Tennessee,14,2023
9,2023-10-21,Ball St,C Michigan,7,2023
9,2023-10-21,Baylor,Cincinnati,3,2023
9,2023-10-21,Boston College,Georgia Tech,15,2023
9,2023-10-21,Bowling Green,Akron,27,2023
9,2023-10-21,BYU,Texas Tech,13,2023
9,2023-10-21,Buffalo,Kent St,18,2023
9,2023-10-21,Charlotte,E Carolina,3,2023
9,2023-10-21,Coastal Car,Arkansas St,10,2023
9,2023-10-21,Florida St,Duke,18,2023
9,2023-10-21,Georgia So,UL Monroe,10,2023
9,2023-10-21,Georgia St,Louisiana,3,2023
9,2023-10-21,Kansas St,TCU,38,2023
9,2023-10-21,LSU,Army,62,2023
9,2023-10-21,Memphis,UAB,24,2023
9,2023-10-21,Miami,Clemson,8,2023
9,2023-10-21,Michigan,Michigan St,49,2023
9,2023-10-21,Minnesota,Iowa,2,2023
9,2023-10-21,Mississippi,Auburn,7,2023
9,2023-10-21,Mississippi St,Arkansas,4,2023
9,2023-10-21,Missouri,South Carolina,22,2023
9,2023-10-21,Nebraska,Northwestern,8,2023
9,2023-10-21,Nevada,San Diego St,6,2023
9,2023-10-21,UNLV,Colorado St,2,2023
9,2023-10-21,New Mexico,Hawai'i,21,2023
9,2023-10-21,N Illinois,E Michigan,7,2023
9,2023-10-21,Ohio,W Michigan,3,2023
9,2023-10-21,Ohio St,Penn St,8,2023
9,2023-10-21,Oklahoma,UCF,2,2023
9,2023-10-21,Oklahoma St,West Virginia,14,2023
9,2023-10-21,Old Dominion,App State,7,2023
9,2023-10-21,Oregon,Washington St,14,2023
9,2023-10-21,Rutgers,Indiana,17,2023
9,2023-10-21,San Jose St,Utah St,21,2023
9,2023-10-21,S Florida,UConn,3,2023
9,2023-10-21,Texas,Houston,7,2023
9,2023-10-21,UTSA,Florida Atlantic,26,2023
9,2023-10-21,Toledo,Miami OH,4,2023
9,2023-10-21,Tulane,N Texas,7,2023
9,2023-10-21,UCLA,Stanford,35,2023
9,2023-10-21,Utah,USC,2,2023
9,2023-10-21,Virginia,North Carolina,4,2023
9,2023-10-21,Wake Forest,Pittsburgh,4,2023
9,2023-10-21,Washington,Arizona St,8,2023
9,2023-10-21,Wisconsin,Illinois,4,2023
10,2023-10-24,Liberty,W Kentucky,13,2023
10,2023-10-24,New Mexico St,Louisiana Tech,3,2023
10,2023-10-25,Jacksonville St,Florida Intl,25,2023
10,2023-10-25,UTEP,Sam Houston,3,2023
10,2023-10-26,Georgia So,Georgia St,17,2023
10,2023-10-26,Virginia Tech,Syracuse,28,2023
10,2023-10-27,Florida Atlantic,Charlotte,22,2023
10,2023-10-28,Air Force,Colorado St,17,2023
10,2023-10-28,App State,Southern Miss,10,2023
10,2023-10-28,Arizona,Oregon St,3,2023
10,2023-10-28,Arizona St,Washington St,11,2023
10,2023-10-28,Arkansas St,UL Monroe,10,2023
10,2023-10-28,Auburn,Mississippi St,14,2023
10,2023-10-28,Boise St,Wyoming,25,2023
10,2023-10-28,Boston College,UConn,7,2023
10,2023-10-28,Coastal Car,Marshall,28,2023
10,2023-10-28,Florida St,Wake Forest,25,2023
10,2023-10-28,Fresno St,UNLV,7,2023
10,2023-10-28,Georgia,Florida,23,2023
10,2023-10-28,Georgia Tech,North Carolina,4,2023
10,2023-10-28,Iowa St,Baylor,12,2023
10,2023-10-28,J Madison,Old Dominion,3,2023
10,2023-10-28,Kansas,Oklahoma,5,2023
10,2023-10-28,Kansas St,Houston,41,2023
10,2023-10-28,Louisiana,S Alabama,13,2023
10,2023-10-28,Louisville,Duke,23,2023
10,2023-10-28,UMass,Army,7,2023
10,2023-10-28,Memphis,N Texas,3,2023
10,2023-10-28,Miami,Virginia,3,2023
10,2023-10-28,Miami OH,Ohio,14,2023
10,2023-10-28,Minnesota,Michigan St,15,2023
10,2023-10-28,Mississippi,Vanderbilt,26,2023
10,2023-10-28,Nebraska,Purdue,17,2023
10,2023-10-28,Nevada,New Mexico,10,2023
10,2023-10-28,NC State,Clemson,7,2023
10,2023-10-28,Northwestern,Maryland,6,2023
10,2023-10-28,Notre Dame,Pittsburgh,51,2023
10,2023-10-28,Ohio St,Wisconsin,14,2023
10,2023-10-28,Oklahoma St,Cincinnati,32,2023
10,2023-10-28,Oregon,Utah,29,2023
10,2023-10-28,Penn St,Indiana,9,2023
10,2023-10-28,USC,California,1,2023
10,2023-10-28,SMU,Tulsa,59,2023
10,2023-10-28,Tennessee,Kentucky,6,2023
10,2023-10-28,Texas,BYU,29,2023
10,2023-10-28,Texas A&M,South Carolina,13,2023
10,2023-10-28,UTSA,E Carolina,14,2023
10,2023-10-28,Troy,Texas St,18,2023
10,2023-10-28,Tulane,Rice,2,2023
10,2023-10-28,UCLA,Colorado,12,2023
10,2023-10-28,Washington,Stanford,9,2023
10,2023-10-28,West Virginia,UCF,13,2023
10,2023-10-28,W Michigan,E Michigan,24,2023
10,2023-10-29,San Jose St,Hawai'i,35,2023
11,2023-10-31,C Michigan,N Illinois,6,2023
11,2023-10-31,Toledo,Buffalo,18,2023
11,2023-11-01,Akron,Kent St,4,2023
11,2023-11-01,Bowling Green,Ball St,3,2023
11,2023-11-02,Duke,Wake Forest,3,2023
11,2023-11-02,Texas Tech,TCU,7,2023
11,2023-11-02,Troy,S Alabama,18,2023
11,2023-11-03,Boston College,Syracuse,7,2023
11,2023-11-03,Wyoming,Colorado St,9,2023
11,2023-11-04,Alabama,LSU,14,2023
11,2023-11-04,UAB,Florida Atlantic,3,2023
11,2023-11-04,App State,Marshall,22,2023
11,2023-11-04,Arizona,UCLA,17,2023
11,2023-11-04,Arkansas,Florida,3,2023
11,2023-11-04,Arkansas St,Louisiana,20,2023
11,2023-11-04,Army,Air Force,20,2023
11,2023-11-04,Auburn,Vanderbilt,16,2023
11,2023-11-04,UCF,Cincinnati,2,2023
11,2023-11-04,Charlotte,Tulsa,7,2023
11,2023-11-04,Clemson,Notre Dame,8,2023
11,2023-11-04,Coastal Car,Old Dominion,4,2023
11,2023-11-04,Florida St,Pittsburgh,17,2023
11,2023-11-04,Fresno St,Boise St,7,2023
11,2023-11-04,Georgia,Missouri,9,2023
11,2023-11-04,Georgia Tech,Virginia,28,2023
11,2023-11-04,Hawai'i,Nevada,13,2023
11,2023-11-04,Houston,Baylor,1,2023
11,2023-11-04,Illinois,Minnesota,1,2023
11,2023-11-04,Indiana,Wisconsin,6,2023
11,2023-11-04,Iowa,Northwestern,3,2023
11,2023-11-04,J Madison,Georgia St,28,2023
11,2023-11-04,Kansas,Iowa St,7,2023
11,2023-11-04,Kentucky,Mississippi St,21,2023
11,2023-11-04,Liberty,Louisiana Tech,26,2023
11,2023-11-04,Louisville,Virginia Tech,31,2023
11,2023-11-04,UMass,Merrimack,10,2023
11,2023-11-04,Memphis,S Florida,9,2023
11,2023-11-04,Michigan,Purdue,28,2023
11,2023-11-04,Michigan St,Nebraska,3,2023
11,2023-11-04,Mississippi,Texas A&M,3,2023
11,2023-11-04,UNLV,New Mexico,42,2023
11,2023-11-04,New Mexico St,Middle Tenn,6,2023
11,2023-11-04,North Carolina,Campbell,52,2023
11,2023-11-04,NC State,Miami,14,2023
11,2023-11-04,Ohio St,Rutgers,19,2023
11,2023-11-04,Oklahoma St,Oklahoma,3,2023
11,2023-11-04,Oregon,California,44,2023
11,2023-11-04,Oregon St,Colorado,7,2023
11,2023-11-04,Penn St,Maryland,36,2023
11,2023-11-04,Sam Houston,Kennesaw St,3,2023
11,2023-11-04,South Carolina,Jacksonville St,10,2023
11,2023-11-04,SMU,Rice,5,2023
11,2023-11-04,Southern Miss,UL Monroe,17,2023
11,2023-11-04,Stanford,Washington St,3,2023
11,2023-11-04,Temple,Navy,14,2023
11,2023-11-04,Tennessee,UConn,56,2023
11,2023-11-04,Texas,Kansas St,3,2023
11,2023-11-04,Texas St,Georgia So,21,2023
11,2023-11-04,UTSA,N Texas,8,2023
11,2023-11-04,Tulane,E Carolina,3,2023
11,2023-11-04,Utah,Arizona St,52,2023
11,2023-11-04,Utah St,San Diego St,8,2023
11,2023-11-04,Washington,USC,10,2023
11,2023-11-04,West Virginia,BYU,30,2023
11,2023-11-04,W Kentucky,UTEP,8,2023
12,2023-11-07,Ball St,N Illinois,3,2023
12,2023-11-07,Ohio,Buffalo,10,2023
12,2023-11-07,W Michigan,C Michigan,10,2023
12,2023-11-08,Bowling Green,Kent St,30,2023
12,2023-11-08,Miami OH,Akron,19,2023
12,2023-11-08,Toledo,E Michigan,26,2023
12,2023-11-09,Louisville,Virginia,7,2023
12,2023-11-09,Southern Miss,Louisiana,3,2023
12,2023-11-10,UNLV,Wyoming,20,2023
12,2023-11-10,SMU,N Texas,24,2023
12,2023-11-11,Alabama,Kentucky,28,2023
12,2023-11-11,App State,Georgia St,28,2023
12,2023-11-11,Arizona,Colorado,3,2023
12,2023-11-11,Arizona St,UCLA,10,2023
12,2023-11-11,Army,Holy Cross,3,2023
12,2023-11-11,Auburn,Arkansas,38,2023
12,2023-11-11,Boise St,New Mexico,28,2023
12,2023-11-11,California,Washington St,3,2023
12,2023-11-11,UCF,Oklahoma St,42,2023
12,2023-11-11,Cincinnati,Houston,10,2023
12,2023-11-11,Clemson,Georgia Tech,21,2023
12,2023-11-11,Coastal Car,Texas St,8,2023
12,2023-11-11,Colorado St,San Diego St,3,2023
12,2023-11-11,E Carolina,Florida Atlantic,15,2023
12,2023-11-11,Florida St,Miami,7,2023
12,2023-11-11,Georgia,Mississippi,35,2023
12,2023-11-11,Hawai'i,Air Force,14,2023
12,2023-11-11,Illinois,Indiana,3,2023
12,2023-11-11,Iowa,Rutgers,22,2023
12,2023-11-11,Iowa St,BYU,32,2023
12,2023-11-11,J Madison,UConn,38,2023
12,2023-11-11,Kansas St,Baylor,34,2023
12,2023-11-11,Liberty,Old Dominion,28,2023
12,2023-11-11,LSU,Florida,17,2023
12,2023-11-11,Marshall,Georgia So,5,2023
12,2023-11-11,Maryland,Nebraska,3,2023
12,2023-11-11,Memphis,Charlotte,6,2023
12,2023-11-11,Michigan,Penn St,9,2023
12,2023-11-11,Middle Tenn,Florida Intl,34,2023
12,2023-11-11,Missouri,Tennessee,29,2023
12,2023-11-11,Navy,UAB,25,2023
12,2023-11-11,New Mexico St,W Kentucky,9,2023
12,2023-11-11,North Carolina,Duke,2,2023
12,2023-11-11,NC State,Wake Forest,20,2023
12,2023-11-11,Northwestern,Wisconsin,14,2023
12,2023-11-11,Ohio St,Michigan St,35,2023
12,2023-11-11,Oklahoma,West Virginia,39,2023
12,2023-11-11,Oregon,USC,9,2023
12,2023-11-11,Oregon St,Stanford,45,2023
12,2023-11-11,Purdue,Minnesota,19,2023
12,2023-11-11,Sam Houston,Louisiana Tech,15,2023
12,2023-11-11,San Jose St,Fresno St,24,2023
12,2023-11-11,S Alabama,Arkansas St,7,2023
12,2023-11-11,South Carolina,Vanderbilt,41,2023
12,2023-11-11,S Florida,Temple,4,2023
12,2023-11-11,Syracuse,Pittsburgh,15,2023
12,2023-11-11,Texas,TCU,3,2023
12,2023-11-11,Texas A&M,Mississippi St,41,2023
12,2023-11-11,Texas Tech,Kansas,3,2023
12,2023-11-11,UTSA,Rice,20,2023
12,2023-11-11,Troy,UL Monroe,31,2023
12,2023-11-11,Tulane,Tulsa,2,2023
12,2023-11-11,Utah St,Nevada,17,2023
12,2023-11-11,Virginia Tech,Boston College,26,2023
12,2023-11-11,Washington,Utah,7,2023
13,2023-11-14,E Michigan,Akron,3,2023
13,2023-11-14,N Illinois,W Michigan,24,2023
13,2023-11-14,Toledo,Bowling Green,1,2023
13,2023-11-15,Miami OH,Buffalo,13,2023
13,2023-11-15,Ohio,C Michigan,14,2023
13,2023-11-16,Pittsburgh,Boston College,8,2023
13,2023-11-17,UTSA,S Florida,28,2023
13,2023-11-17,Washington St,Colorado,42,2023
13,2023-11-18,Alabama,Chattanooga,56,2023
13,2023-11-18,UAB,Temple,10,2023
13,2023-11-18,App State,J Madison,3,2023
13,2023-11-18,Arizona,Utah,24,2023
13,2023-11-18,Arkansas,Florida Intl,24,2023
13,2023-11-18,Arkansas St,Texas St,46,2023
13,2023-11-18,Army,Coastal Car,7,2023
13,2023-11-18,Ball St,Kent St,31,2023
13,2023-11-18,Boise St,Utah St,35,2023
13,2023-11-18,California,Stanford,12,2023
13,2023-11-18,Clemson,North Carolina,11,2023
13,2023-11-18,Colorado St,Nevada,10,2023
13,2023-11-18,UConn,Sacred Heart,28,2023
13,2023-11-18,Florida St,North Alabama,45,2023
13,2023-11-18,Georgia,Tennessee,28,2023
13,2023-11-18,Georgia Tech,Syracuse,9,2023
13,2023-11-18,Iowa,Illinois,2,2023
13,2023-11-18,Jacksonville St,Louisiana Tech,39,2023
13,2023-11-18,Kansas St,Kansas,4,2023
13,2023-11-18,Liberty,UMass,24,2023
13,2023-11-18,LSU,Georgia St,42,2023
13,2023-11-18,Louisville,Miami,7,2023
13,2023-11-18,Michigan,Maryland,7,2023
13,2023-11-18,Michigan St,Indiana,3,2023
13,2023-11-18,Middle Tenn,UTEP,4,2023
13,2023-11-18,Mississippi,UL Monroe,32,2023
13,2023-11-18,Mississippi St,Southern Miss,21,2023
13,2023-11-18,Missouri,Florida,2,2023
13,2023-11-18,Navy,E Carolina,10,2023
13,2023-11-18,UNLV,Air Force,4,2023
13,2023-11-18,New Mexico,Fresno St,8,2023
13,2023-11-18,New Mexico St,Auburn,21,2023
13,2023-11-18,NC State,Virginia Tech,7,2023
13,2023-11-18,N Texas,Tulsa,7,2023
13,2023-11-18,Northwestern,Purdue,8,2023
13,2023-11-18,Notre Dame,Wake Forest,38,2023
13,2023-11-18,Ohio St,Minnesota,34,2023
13,2023-11-18,Oklahoma,BYU,7,2023
13,2023-11-18,Oklahoma St,Houston,13,2023
13,2023-11-18,Old Dominion,Georgia So,3,2023
13,2023-11-18,Oregon,Arizona St,36,2023
13,2023-11-18,Penn St,Rutgers,21,2023
13,2023-11-18,Rice,Charlotte,21,2023
13,2023-11-18,San Jose St,San Diego St,11,2023
13,2023-11-18,S Alabama,Marshall,28,2023
13,2023-11-18,South Carolina,Kentucky,3,2023
13,2023-11-18,SMU,Memphis,4,2023
13,2023-11-18,Texas,Iowa St,10,2023
13,2023-11-18,Texas A&M,Abilene Christian,28,2023
13,2023-11-18,TCU,Baylor,25,2023
13,2023-11-18,Texas Tech,UCF,1,2023
13,2023-11-18,Troy,Louisiana,7,2023
13,2023-11-18,Tulane,Florida Atlantic,16,2023
13,2023-11-18,UCLA,USC,18,2023
13,2023-11-18,Virginia,Duke,3,2023
13,2023-11-18,Washington,Oregon St,2,2023
13,2023-11-18,West Virginia,Cincinnati,21,2023
13,2023-11-18,W Kentucky,Sam Houston,5,2023
13,2023-11-18,Wisconsin,Nebraska,7,2023
13,2023-11-18,Wyoming,Hawai'i,33,2023
14,2023-11-21,Bowling Green,W Michigan,24,2023
14,2023-11-21,E Michigan,Buffalo,13,2023
14,2023-11-23,Mississippi,Mississippi St,10,2023
14,2023-11-24,Boise St,Air Force,8,2023
14,2023-11-24,Iowa,Nebraska,3,2023
14,2023-11-24,Memphis,Temple,24,2023
14,2023-11-24,Miami,Boston College,25,2023
14,2023-11-24,Missouri,Arkansas,34,2023
14,2023-11-24,Ohio,Akron,11,2023
14,2023-11-24,Oklahoma,TCU,24,2023
14,2023-11-24,Oregon,Oregon St,24,2023
14,2023-11-24,Penn St,Michigan St,42,2023
14,2023-11-24,Texas,Texas Tech,50,2023
14,2023-11-24,Toledo,C Michigan,15,2023
14,2023-11-24,Tulane,UTSA,13,2023
14,2023-11-24,Utah St,New Mexico,3,2023
14,2023-11-25,Alabama,Auburn,3,2023
14,2023-11-25,App State,Georgia So,28,2023
14,2023-11-25,Arizona,Arizona St,36,2023
14,2023-11-25,California,UCLA,26,2023
14,2023-11-25,UCF,Houston,14,2023
14,2023-11-25,Clemson,South Carolina,9,2023
14,2023-11-25,UConn,UMass,13,2023
14,2023-11-25,Duke,Pittsburgh,11,2023
14,2023-11-25,Florida St,Florida,9,2023
14,2023-11-25,Georgia,Georgia Tech,8,2023
14,2023-11-25,Hawai'i,Colorado St,3,2023
14,2023-11-25,Iowa St,Kansas St,7,2023
14,2023-11-25,J Madison,Coastal Car,42,2023
14,2023-11-25,Kansas,Cincinnati,33,2023
14,2023-11-25,Kentucky,Louisville,7,2023
14,2023-11-25,Liberty,UTEP,14,2023
14,2023-11-25,Louisiana,UL Monroe,31,2023
14,2023-11-25,LSU,Texas A&M,12,2023
14,2023-11-25,Marshall,Arkansas St,14,2023
14,2023-11-25,Maryland,Rutgers,18,2023
14,2023-11-25,Miami OH,Ball St,2,2023
14,2023-11-25,Michigan,Ohio St,6,2023
14,2023-11-25,New Mexico St,Jacksonville St,3,2023
14,2023-11-25,NC State,North Carolina,19,2023
14,2023-11-25,N Texas,UAB,3,2023
14,2023-11-25,N Illinois,Kent St,10,2023
14,2023-11-25,Northwestern,Illinois,2,2023
14,2023-11-25,Notre Dame,Stanford,33,2023
14,2023-11-25,Oklahoma St,BYU,6,2023
14,2023-11-25,Old Dominion,Georgia St,1,2023
14,2023-11-25,Purdue,Indiana,4,2023
14,2023-11-25,Rice,Florida Atlantic,3,2023
14,2023-11-25,Sam Houston,Middle Tenn,3,2023
14,2023-11-25,San Diego St,Fresno St,15,2023
14,2023-11-25,San Jose St,UNLV,6,2023
14,2023-11-25,S Florida,Charlotte,34,2023
14,2023-11-25,SMU,Navy,45,2023
14,2023-11-25,Syracuse,Wake Forest,4,2023
14,2023-11-25,Tennessee,Vanderbilt,24,2023
14,2023-11-25,Texas St,S Alabama,8,2023
14,2023-11-25,Troy,Southern Miss,18,2023
14,2023-11-25,Tulsa,E Carolina,2,2023
14,2023-11-25,Utah,Colorado,6,2023
14,2023-11-25,Virginia Tech,Virginia,38,2023
14,2023-11-25,Washington,Washington St,3,2023
14,2023-11-25,West Virginia,Baylor,3,2023
14,2023-11-25,W Kentucky,Florida Intl,13,2023
14,2023-11-25,Wisconsin,Minnesota,14,2023
14,2023-11-25,Wyoming,Nevada,36,2023
15,2023-12-01,Liberty,New Mexico St,14,2023
15,2023-12-01,Washington,Oregon,3,2023
15,2023-12-02,Alabama,Georgia,3,2023
15,2023-12-02,Boise St,UNLV,24,2023
15,2023-12-02,Florida St,Louisville,10,2023
15,2023-12-02,Miami OH,Toledo,9,2023
15,2023-12-02,Michigan,Iowa,26,2023
15,2023-12-02,SMU,Tulane,12,2023
15,2023-12-02,Texas,Oklahoma St,28,2023
15,2023-12-02,Troy,App State,26,2023
16,2023-12-09,Army,Navy,6,2023
17,2023-12-16,App State,Miami OH,4,2023
17,2023-12-16,Fresno St,New Mexico St,27,2023
17,2023-12-16,Jacksonville St,Louisiana,3,2023
17,2023-12-16,Ohio,Georgia So,20,2023
17,2023-12-16,Texas Tech,California,20,2023
17,2023-12-16,UCLA,Boise St,13,2023
17,2023-12-18,W Kentucky,Old Dominion,3,2023
18,2023-12-19,UTSA,Marshall,18,2023
18,2023-12-21,S Florida,Syracuse,45,2023
18,2023-12-22,Georgia Tech,UCF,13,2023
18,2023-12-23,Air Force,J Madison,10,2023
18,2023-12-23,Coastal Car,San Jose St,10,2023
18,2023-12-23,Duke,Troy,7,2023
18,2023-12-23,Georgia St,Utah St,23,2023
18,2023-12-23,N Illinois,Arkansas St,2,2023
18,2023-12-23,Northwestern,Utah,7,2023
18,2023-12-23,S Alabama,E Michigan,49,2023
19,2023-12-26,Kansas,UNLV,13,2023
19,2023-12-26,Minnesota,Bowling Green,6,2023
19,2023-12-26,Texas St,Rice,24,2023
19,2023-12-27,Oklahoma St,Texas A&M,8,2023
19,2023-12-27,USC,Louisville,14,2023
19,2023-12-27,Virginia Tech,Tulane,21,2023
19,2023-12-27,West Virginia,North Carolina,20,2023
19,2023-12-28,Arizona,Oklahoma,14,2023
19,2023-12-28,Boston College,SMU,9,2023
19,2023-12-28,Kansas St,NC State,9,2023
19,2023-12-28,Rutgers,Miami,7,2023
19,2023-12-29,Clemson,Kentucky,3,2023
19,2023-12-29,Memphis,Iowa St,10,2023
19,2023-12-29,Missouri,Ohio St,11,2023
19,2023-12-29,Notre Dame,Oregon St,32,2023
19,2023-12-30,Georgia,Florida St,60,2023
19,2023-12-30,Maryland,Auburn,18,2023
19,2023-12-30,Mississippi,Penn St,13,2023
19,2023-12-30,Wyoming,Toledo,1,2023
20,2024-01-01,LSU,Wisconsin,4,2023
20,2024-01-01,Michigan,Alabama,7,2023
20,2024-01-01,Oregon,Liberty,39,2023
20,2024-01-01,Tennessee,Iowa,35,2023
20,2024-01-01,Washington,Texas,6,2023
21,2024-01-08,Michigan,Washington,21,2023
1,2024-08-24,Georgia Tech,Florida St,3,2024
1,2024-08-24,Montana State,New Mexico,4,2024
1,2024-08-24,SMU,Nevada,5,2024
1,2024-08-25,Hawai'i,Delaware State,21,2024
2,2024-08-29,UAB,Alcorn State,38,2024
2,2024-08-29,Arkansas,Arkansas-Pine Bluff,70,2024
2,2024-08-29,Bowling Green,Fordham,24,2024
2,2024-08-29,Buffalo,Lafayette,17,2024
2,2024-08-29,UCF,New Hampshire,54,2024
2,2024-08-29,C Michigan,Central Connecticut State,56,2024
2,2024-08-29,Coastal Car,Jacksonville St,28,2024
2,2024-08-29,Colorado,North Dakota State,5,2024
2,2024-08-29,Illinois,Eastern Illinois,45,2024
2,2024-08-29,Kansas,Lindenwood,45,2024
2,2024-08-29,UL Monroe,Jackson State,16,2024
2,2024-08-29,Missouri,Murray State,51,2024
2,2024-08-29,North Carolina,Minnesota,2,2024
2,2024-08-29,NC State,Western Carolina,17,2024
2,2024-08-29,Rutgers,Howard,37,2024
2,2024-08-29,San Jose St,Sacramento State,18,2024
2,2024-08-29,Toledo,Duquesne,39,2024
